StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
3010,8.2,2,3,2,90,4.8,Yes,Yes,78,88,Placed
3011,6.5,1,2,1,82,4.4,No,Yes,55,69,NotPlaced
3012,8.3,1,2,1,81,4,Yes,Yes,55,63,NotPlaced
3013,8.3,1,3,1,73,4.5,Yes,Yes,83,66,Placed
3014,6.5,2,3,0,88,4.5,No,No,79,62,NotPlaced
3015,7.6,1,2,1,73,4.3,Yes,Yes,56,67,NotPlaced
3016,6.5,1,1,1,71,4.1,No,No,56,70,NotPlaced
3017,6.5,1,1,0,79,4.4,No,Yes,55,69,NotPlaced
3018,8.1,2,2,2,90,4.6,No,No,88,79,NotPlaced
3019,7.6,2,2,2,81,4.3,No,Yes,85,82,NotPlaced
3020,8.3,2,3,2,87,4.7,No,Yes,71,85,Placed
3021,7.5,0,1,1,62,3.7,No,No,55,65,NotPlaced
3022,7.7,1,3,2,78,4.1,Yes,Yes,77,82,Placed
3023,7.7,0,2,2,72,4.8,Yes,No,85,67,NotPlaced
3024,8.8,2,3,2,90,4.8,Yes,Yes,84,88,Placed
3025,6.5,1,2,1,80,4.8,No,No,83,65,NotPlaced
3026,7.3,1,2,3,85,4.3,Yes,Yes,81,87,NotPlaced
3027,6.5,0,1,0,80,4.3,No,No,61,60,NotPlaced
3028,7.7,1,3,2,83,4.8,Yes,Yes,82,82,Placed
3029,8.7,1,3,2,72,4.8,Yes,Yes,84,72,Placed
3030,7.6,1,3,0,75,4,No,Yes,55,73,NotPlaced
3031,7.8,1,1,0,74,3.8,No,No,61,68,NotPlaced
3032,8,1,3,2,88,3.9,No,No,88,71,Placed
3033,7.8,1,3,1,80,4.2,No,Yes,71,87,NotPlaced
3034,7.4,1,1,1,79,4,Yes,No,55,70,Placed
3035,7.3,1,3,0,87,4.3,No,Yes,55,86,Placed
3036,8,2,3,3,84,4,Yes,Yes,75,60,NotPlaced
3037,7.3,1,1,1,66,4.4,No,No,60,64,NotPlaced
3038,7.4,1,2,1,66,4.3,No,No,78,70,NotPlaced
3039,8.3,1,2,2,87,4.3,Yes,Yes,81,88,Placed
3040,8.3,1,3,1,83,4.1,No,Yes,66,82,NotPlaced
3041,8.9,0,2,1,79,4.6,No,No,62,75,NotPlaced
3042,7.9,1,1,0,68,3.9,No,No,62,74,NotPlaced
3043,7.5,1,1,0,73,4,No,No,74,70,NotPlaced
3044,8.3,1,2,0,78,4.4,Yes,Yes,57,81,NotPlaced
3045,7.6,2,1,2,79,4.4,No,Yes,57,70,NotPlaced
3046,6.5,0,1,1,64,4.5,Yes,Yes,70,87,NotPlaced
3047,7.6,0,1,0,71,4,No,Yes,58,66,NotPlaced
3048,8.3,1,2,2,78,4.4,Yes,Yes,76,85,Placed
3049,8.4,2,3,2,90,4.8,Yes,Yes,78,83,Placed
3050,7.8,2,3,2,90,4.5,Yes,Yes,82,82,Placed
3051,8.2,1,1,1,76,3.5,No,Yes,85,63,Placed
3052,8.6,1,3,0,77,4,No,Yes,55,70,NotPlaced
3053,7.4,0,1,1,82,4.5,No,Yes,55,69,NotPlaced
3054,7.4,1,2,2,77,4.6,Yes,Yes,66,83,Placed
3055,8.4,2,2,2,78,4.1,No,Yes,83,80,Placed
3056,8.5,2,3,2,85,4.8,Yes,Yes,87,83,Placed
3057,6.5,1,1,1,76,3.9,Yes,Yes,68,62,NotPlaced
3058,8.3,2,3,2,87,4.8,Yes,Yes,83,86,Placed
3059,7.3,1,2,1,70,4,No,No,55,73,NotPlaced
3060,7.7,1,1,0,67,4.4,No,Yes,81,73,NotPlaced
3061,8.2,2,2,2,76,4.3,Yes,Yes,76,66,Placed
3062,8.1,2,3,2,89,4.8,Yes,Yes,88,67,NotPlaced
3063,6.5,1,1,0,70,4.1,Yes,Yes,58,58,NotPlaced
3064,8.8,2,3,2,90,4.6,Yes,Yes,85,83,Placed
3065,8.6,2,3,2,90,4.8,Yes,Yes,71,81,Placed
3066,6.5,1,2,1,79,3.9,No,Yes,55,70,NotPlaced
3067,8.1,0,1,0,70,3.6,Yes,Yes,65,63,NotPlaced
3068,6.9,1,2,1,68,3.8,Yes,Yes,70,66,NotPlaced
3069,8.7,2,3,2,89,4.5,Yes,Yes,63,87,Placed
3070,7.2,1,1,1,63,3.9,No,No,61,67,NotPlaced
3071,6.5,1,1,0,78,3.9,No,Yes,57,70,NotPlaced
3072,6.5,1,3,0,83,4.8,Yes,No,87,81,NotPlaced
3073,8.2,1,3,2,83,4.3,Yes,No,83,63,NotPlaced
3074,7.9,2,3,2,90,4.7,Yes,Yes,88,65,Placed
3075,8.7,2,3,2,86,4.8,Yes,Yes,81,84,Placed
3076,7.7,0,3,2,90,4.5,No,Yes,86,86,Placed
3077,8,0,2,2,75,3.8,Yes,No,76,82,NotPlaced
3078,7.7,1,1,1,90,4.1,No,Yes,75,71,Placed
3079,6.5,2,3,2,79,3.7,Yes,Yes,57,68,Placed
3080,6.5,1,2,0,73,4.5,No,Yes,79,63,NotPlaced
3081,7.9,1,3,2,82,4.4,Yes,Yes,80,88,NotPlaced
3082,8.2,1,1,0,75,4.5,No,No,60,87,NotPlaced
3083,8.3,1,3,2,74,4.4,Yes,Yes,82,82,Placed
3084,8.7,1,3,1,71,4.8,Yes,Yes,76,81,Placed
3085,7.7,1,1,1,68,4.2,No,Yes,74,74,NotPlaced
3086,8.3,2,3,2,90,4.8,Yes,Yes,80,87,Placed
3087,7.7,1,1,0,81,4.3,No,No,60,70,Placed
3088,6.6,0,2,2,77,4.2,No,Yes,55,66,NotPlaced
3089,7.7,1,1,2,69,4.7,No,Yes,72,63,NotPlaced
3090,7.1,1,1,1,72,3.9,No,No,57,57,NotPlaced
3091,6.5,1,1,0,74,3.6,No,Yes,58,67,NotPlaced
3092,8.1,1,2,0,90,4.6,Yes,Yes,84,86,Placed
3093,6.7,2,1,1,69,3.8,No,Yes,62,61,NotPlaced
3094,7.4,1,2,1,66,3.5,No,No,55,65,NotPlaced
3095,7.6,1,2,0,65,4.8,Yes,Yes,73,85,NotPlaced
3096,8.4,2,3,0,90,4.7,Yes,Yes,78,83,Placed
3097,7.8,1,1,0,78,4.4,Yes,No,56,66,NotPlaced
3098,8.5,1,3,2,90,4.8,Yes,Yes,79,86,Placed
3099,7.6,1,1,1,60,4.4,No,Yes,59,70,NotPlaced
3100,7.7,1,1,0,81,3.9,No,Yes,76,68,NotPlaced
3101,8.8,2,3,2,90,4.8,Yes,Yes,84,80,Placed
3102,7.7,1,1,1,82,3.8,No,No,55,71,NotPlaced
3103,7.6,1,1,1,81,4.5,No,Yes,63,67,NotPlaced
3104,7.9,2,1,1,80,4.7,Yes,Yes,85,84,Placed
3105,8.7,2,3,1,90,4.8,Yes,Yes,72,83,NotPlaced
3106,6.7,1,1,0,75,4.1,No,No,64,59,NotPlaced
3107,7,1,2,1,83,4.8,Yes,Yes,58,64,NotPlaced
3108,7.6,1,1,0,62,4.2,No,Yes,55,80,NotPlaced
3109,7,1,3,2,75,4.4,Yes,Yes,74,63,Placed
3110,7.4,1,2,1,75,4.3,No,Yes,55,66,NotPlaced
3111,7.1,1,1,2,71,4.2,No,Yes,57,71,NotPlaced
3112,8.1,2,3,0,66,4.2,Yes,No,63,58,NotPlaced
3113,7.6,1,1,1,62,3.8,No,Yes,74,68,NotPlaced
3114,8.3,1,3,2,89,4.8,Yes,Yes,86,86,Placed
3115,6.8,1,1,0,69,4,No,No,55,63,NotPlaced
3116,7.4,0,1,1,67,3.4,No,No,62,64,NotPlaced
3117,7.2,1,2,1,72,4.4,No,Yes,63,74,NotPlaced
3118,7.9,1,3,1,82,4.1,No,Yes,55,69,NotPlaced
3119,8.1,1,2,1,85,4.7,No,Yes,55,80,NotPlaced
3120,7.7,1,2,2,85,4.8,Yes,Yes,87,86,Placed
3121,7.4,1,1,0,68,3.5,No,No,61,70,NotPlaced
3122,6.6,0,1,2,79,4.2,Yes,No,69,84,Placed
3123,7.6,1,2,0,80,3.8,Yes,Yes,55,66,NotPlaced
3124,8,1,2,2,73,4.4,No,No,83,61,NotPlaced
3125,6.9,1,1,1,65,4.4,No,Yes,62,71,NotPlaced
3126,8.3,1,3,1,87,4.4,Yes,Yes,59,83,Placed
3127,8.6,1,3,1,85,4.8,Yes,No,73,86,NotPlaced
3128,7.4,1,1,1,70,3.7,No,No,55,68,NotPlaced
3129,6.9,0,2,0,63,4.3,No,No,69,68,NotPlaced
3130,7.3,0,1,0,75,3.9,No,Yes,57,63,NotPlaced
3131,8.5,1,2,2,79,4.3,Yes,Yes,82,84,Placed
3132,7.7,0,2,0,77,4.6,Yes,Yes,71,72,NotPlaced
3133,7.6,0,1,1,71,3.9,No,Yes,66,65,NotPlaced
3134,7.2,1,1,0,76,4,No,Yes,65,68,NotPlaced
3135,8.2,2,1,1,75,3.7,Yes,Yes,68,84,NotPlaced
3136,7.5,1,2,0,81,4,Yes,Yes,71,88,Placed
3137,8,2,3,2,88,4.6,Yes,Yes,81,87,Placed
3138,7.6,0,3,0,82,4.4,Yes,No,84,80,NotPlaced
3139,8.3,1,2,0,78,4.5,No,Yes,63,60,NotPlaced
3140,7.4,1,2,2,77,3.7,Yes,Yes,79,88,NotPlaced
3141,7.8,1,2,1,77,4.6,Yes,Yes,71,76,Placed
3142,7.5,0,1,0,66,4.2,No,No,58,65,NotPlaced
3143,8.7,2,3,2,90,4.8,Yes,Yes,90,80,Placed
3144,8.2,0,3,0,90,4.4,Yes,Yes,86,78,Placed
3145,7.6,1,3,0,81,4.7,Yes,Yes,79,82,Placed
3146,7.8,1,1,1,79,3.8,No,No,55,74,Placed
3147,8.1,1,2,2,83,4.5,No,Yes,77,82,NotPlaced
3148,8,1,3,2,90,4.8,Yes,Yes,71,82,NotPlaced
3149,8.3,2,2,2,76,4.6,No,Yes,55,71,Placed
3150,6.5,1,1,0,70,4.4,No,Yes,74,72,NotPlaced
3151,7.9,0,3,0,87,3.9,Yes,Yes,78,82,NotPlaced
3152,7.7,0,3,0,88,4.8,Yes,Yes,73,77,Placed
3153,8.1,2,3,2,86,4.7,Yes,Yes,84,84,Placed
3154,7.4,1,1,0,77,4.5,No,Yes,69,73,NotPlaced
3155,7.9,2,3,2,90,4.8,Yes,No,71,62,Placed
3156,6.6,0,1,0,73,4.3,Yes,Yes,58,68,NotPlaced
3157,6.5,0,1,0,71,3.9,No,Yes,66,66,NotPlaced
3158,7.4,1,3,1,71,4.4,Yes,No,63,76,NotPlaced
3159,8.1,1,2,0,77,4.8,Yes,Yes,80,87,Placed
3160,6.5,0,1,0,70,4.2,Yes,No,64,81,NotPlaced
3161,8.1,2,3,2,89,4.8,Yes,No,79,83,Placed
3162,7.3,0,3,0,83,4.3,Yes,No,73,74,NotPlaced
3163,8.1,1,1,0,68,4.4,No,No,58,86,Placed
3164,6.5,1,1,0,88,4,Yes,Yes,58,70,Placed
3165,6.8,0,1,0,72,4,Yes,Yes,80,65,Placed
3166,7.8,1,1,0,90,4.3,No,Yes,69,84,Placed
3167,8.3,1,2,0,83,4.2,Yes,No,79,84,NotPlaced
3168,7.8,0,3,0,81,4.2,Yes,Yes,67,66,NotPlaced
3169,7.7,1,2,0,82,4.1,No,No,55,65,NotPlaced
3170,7.9,1,1,1,67,3.3,Yes,Yes,71,68,NotPlaced
3171,6.5,0,3,2,84,4.4,Yes,Yes,68,72,Placed
3172,8.4,0,3,2,81,4.8,Yes,Yes,84,84,NotPlaced
3173,6.5,2,1,1,76,4.8,Yes,No,74,69,NotPlaced
3174,8.1,2,3,3,85,4.8,Yes,No,57,82,NotPlaced
3175,8,1,1,0,70,4.3,No,No,62,64,NotPlaced
3176,8.3,1,2,1,77,4.6,Yes,Yes,82,80,Placed
3177,6.8,1,2,0,67,4.1,No,Yes,57,65,NotPlaced
3178,7.4,0,2,0,74,4.1,No,Yes,64,63,Placed
3179,7.6,1,1,0,80,3.6,No,No,55,67,NotPlaced
3180,7.3,1,1,0,61,3.3,No,No,55,67,NotPlaced
3181,7.7,1,1,0,69,4.4,No,No,55,69,NotPlaced
3182,7.8,1,3,1,88,4,No,Yes,72,83,NotPlaced
3183,8.4,0,2,3,82,4.4,Yes,Yes,77,88,Placed
3184,7.9,1,3,2,88,4.8,Yes,Yes,77,88,NotPlaced
3185,6.8,1,2,0,80,3.8,No,Yes,77,80,Placed
3186,8.4,2,3,2,90,4.8,Yes,Yes,77,88,Placed
3187,7.9,1,2,1,77,4.3,No,No,55,63,Placed
3188,8.2,1,1,1,68,3.7,Yes,No,68,62,NotPlaced
3189,7.6,1,1,0,73,4.3,No,Yes,68,64,NotPlaced
3190,7.6,1,2,0,76,4.8,Yes,Yes,71,79,NotPlaced
3191,8.3,1,2,0,69,4.4,No,Yes,55,63,NotPlaced
3192,8.5,1,3,2,90,4.8,Yes,Yes,80,85,Placed
3193,7.4,1,1,0,64,3.7,No,No,56,59,NotPlaced
3194,8.1,2,2,0,78,4.8,Yes,No,58,79,NotPlaced
3195,8,2,3,2,79,4.3,Yes,No,64,69,NotPlaced
3196,7.6,0,1,0,75,4.3,Yes,Yes,55,66,NotPlaced
3197,7.6,2,3,1,89,4.5,Yes,No,72,84,Placed
3198,8.4,0,1,2,76,3.4,No,Yes,77,85,Placed
3199,8.1,2,3,2,85,4.5,No,Yes,55,75,Placed
3200,8.3,1,3,3,90,4.8,Yes,Yes,67,85,Placed
3201,7.5,1,3,0,85,4.6,Yes,Yes,80,69,Placed
3202,8.2,2,3,2,81,4.5,Yes,Yes,74,88,Placed
3203,8.4,1,2,0,76,4.7,Yes,Yes,55,65,NotPlaced
3204,8.6,2,3,2,90,4.7,Yes,Yes,75,88,Placed
3205,7.5,0,2,1,74,4.5,Yes,Yes,77,73,Placed
3206,8.7,2,3,2,90,4.8,Yes,Yes,74,81,NotPlaced
3207,8.2,1,3,1,86,4.3,Yes,Yes,71,85,Placed
3208,7.6,0,2,0,79,3.8,No,Yes,55,63,NotPlaced
3209,7.7,1,1,1,68,3.8,No,No,57,69,NotPlaced
3210,6.5,1,2,1,69,4.1,No,Yes,72,60,NotPlaced
3211,8.4,2,3,0,74,4.3,Yes,Yes,74,84,NotPlaced
3212,6.8,0,1,1,63,3.7,Yes,No,63,65,NotPlaced
3213,7.5,1,2,2,82,4.1,Yes,Yes,83,69,NotPlaced
3214,7.9,1,1,0,76,3.3,Yes,No,81,77,NotPlaced
3215,8.6,1,3,2,87,4.8,Yes,Yes,75,85,Placed
3216,7.8,0,3,2,89,4.7,Yes,Yes,72,88,Placed
3217,7.5,2,2,0,70,4.4,No,Yes,55,62,NotPlaced
3218,8.1,2,3,2,89,4.5,Yes,Yes,81,81,NotPlaced
3219,6.7,1,1,1,67,4.7,No,Yes,81,64,Placed
3220,8.1,2,3,2,90,4.5,Yes,Yes,80,88,Placed
3221,6.5,0,2,1,79,4.3,No,No,57,71,NotPlaced
3222,8.3,1,3,2,83,4.6,Yes,No,69,87,Placed
3223,6.6,0,1,0,79,4.4,No,Yes,55,64,NotPlaced
3224,7.8,0,3,2,82,4.5,No,Yes,60,63,Placed
3225,7.5,0,1,0,60,3.8,No,No,55,67,NotPlaced
3226,7.5,1,2,0,76,3.4,No,Yes,79,71,NotPlaced
3227,8.2,2,1,2,74,3.9,No,No,79,64,NotPlaced
3228,8.3,2,3,3,90,4.8,Yes,Yes,90,83,Placed
3229,8.4,1,1,0,84,4.7,Yes,No,62,63,NotPlaced
3230,8.3,2,1,1,79,4.2,Yes,No,78,74,NotPlaced
3231,8.5,2,3,2,84,4.8,Yes,Yes,70,85,Placed
3232,8.4,2,2,0,74,4.3,Yes,No,60,73,Placed
3233,7.1,1,1,0,79,4.6,No,No,62,72,NotPlaced
3234,7.6,2,2,3,86,4.8,Yes,Yes,85,84,Placed
3235,8.8,1,3,0,88,4.4,No,Yes,71,82,NotPlaced
3236,8.3,1,3,2,90,4.5,Yes,Yes,56,71,Placed
3237,8.4,2,3,2,90,4.8,Yes,Yes,84,88,Placed
3238,8.2,0,3,2,90,4.7,Yes,No,82,86,Placed
3239,8.1,2,2,1,75,3.8,No,No,55,64,NotPlaced
3240,6.5,1,1,0,74,3.5,No,No,74,62,NotPlaced
3241,7.6,1,1,0,77,4.4,No,No,55,65,NotPlaced
3242,8.3,1,3,0,76,3.8,Yes,Yes,77,66,Placed
3243,7.1,1,2,0,89,4.7,No,No,78,69,NotPlaced
3244,7.5,0,1,1,67,3.6,Yes,No,55,60,NotPlaced
3245,7.7,0,3,1,68,4.4,Yes,No,62,62,NotPlaced
3246,8.3,2,3,2,79,4.7,Yes,Yes,85,65,Placed
3247,6.5,1,1,0,69,3.4,No,No,66,66,NotPlaced
3248,8.4,1,3,0,76,4.7,Yes,Yes,72,74,Placed
3249,8.1,2,1,1,90,4.4,No,No,70,84,Placed
3250,7.6,2,2,2,90,4.1,Yes,Yes,82,80,Placed
3251,8.3,1,3,2,90,4.8,Yes,Yes,75,80,Placed
3252,7.4,2,2,0,81,4.7,Yes,Yes,74,65,NotPlaced
3253,7.7,1,2,1,69,4.8,Yes,Yes,61,70,Placed
3254,7.6,1,1,0,83,3.7,Yes,Yes,69,82,NotPlaced
3255,7.6,1,1,1,73,4.1,No,No,55,67,NotPlaced
3256,8.8,2,3,2,90,4.8,Yes,Yes,84,83,Placed
3257,7.7,1,3,0,89,4.8,Yes,Yes,71,71,Placed
3258,7.3,0,1,2,75,4.5,Yes,Yes,73,79,Placed
3259,6.7,0,1,1,66,3.9,No,Yes,55,61,NotPlaced
3260,6.5,1,1,0,75,3.5,No,No,55,67,NotPlaced
3261,6.6,1,1,0,76,4.4,No,No,57,62,NotPlaced
3262,7.1,0,1,0,69,4.2,No,Yes,57,71,Placed
3263,8.6,1,2,2,80,4.8,Yes,Yes,73,80,NotPlaced
3264,8.3,2,3,2,90,4.6,Yes,Yes,70,84,Placed
3265,8.1,1,3,2,78,4.8,Yes,Yes,78,84,NotPlaced
3266,7.6,0,1,1,77,3.4,No,No,58,67,NotPlaced
3267,7.4,1,3,1,89,3.6,Yes,Yes,68,83,NotPlaced
3268,7.5,1,2,1,71,4,Yes,Yes,72,63,NotPlaced
3269,8.2,2,3,2,82,4.5,Yes,Yes,72,88,Placed
3270,8.5,1,1,1,71,3.8,No,Yes,63,87,NotPlaced
3271,8.4,2,3,2,90,4.6,Yes,Yes,83,88,Placed
3272,7.4,1,1,0,75,4.3,No,No,60,64,NotPlaced
3273,6.6,1,1,1,68,4.1,Yes,Yes,77,69,NotPlaced
3274,8.6,2,3,2,84,4.7,Yes,Yes,71,82,Placed
3275,8.2,2,3,2,89,4.8,Yes,Yes,84,86,Placed
3276,7.8,1,2,1,89,4.8,Yes,Yes,70,73,NotPlaced
3277,7.4,1,1,1,75,4.2,Yes,Yes,64,64,NotPlaced
3278,8.2,1,3,2,90,4.7,Yes,Yes,83,82,Placed
3279,8.3,2,2,0,76,3.9,No,No,83,80,NotPlaced
3280,8.5,1,3,0,90,4.1,Yes,Yes,81,85,Placed
3281,6.5,1,1,2,90,4.8,Yes,No,75,80,NotPlaced
3282,8.4,1,2,2,88,4.1,Yes,Yes,66,86,Placed
3283,8.7,1,1,0,83,4.3,No,No,66,70,Placed
3284,8.1,0,2,1,79,4.4,No,No,68,66,Placed
3285,6.6,0,1,0,88,4.3,No,Yes,55,72,NotPlaced
3286,7.2,1,1,2,74,4.7,No,No,55,78,NotPlaced
3287,7.4,1,2,0,78,3.9,No,Yes,73,72,NotPlaced
3288,7.5,1,1,1,68,3.8,No,No,56,63,NotPlaced
3289,8.2,1,3,2,88,4.4,Yes,No,74,84,NotPlaced
3290,7.4,1,1,1,66,4.2,No,Yes,56,62,NotPlaced
3291,7.7,0,2,0,70,3.6,No,Yes,57,66,NotPlaced
3292,8.3,0,3,2,90,4.8,Yes,Yes,83,84,Placed
3293,6.5,1,2,0,83,4.5,No,No,69,71,NotPlaced
3294,7.5,1,1,1,64,4.3,No,No,55,71,NotPlaced
3295,8.1,2,3,2,82,4.3,No,Yes,55,66,NotPlaced
3296,8.7,1,3,1,88,4.6,Yes,Yes,76,80,Placed
3297,8.3,1,3,2,85,4.2,Yes,Yes,73,83,Placed
3298,6.5,0,2,0,69,3.6,No,Yes,55,75,NotPlaced
3299,8.3,2,3,2,90,4.8,Yes,Yes,87,67,Placed
3300,7.1,1,3,2,76,4.8,Yes,Yes,78,80,Placed
3301,6.5,0,1,1,74,4.1,No,No,55,64,NotPlaced
3302,6.9,1,3,1,79,4.2,Yes,Yes,73,71,NotPlaced
3303,6.5,1,1,1,76,4.6,Yes,Yes,60,73,NotPlaced
3304,7.5,0,1,0,75,3.7,No,No,61,70,NotPlaced
3305,7.5,1,1,0,75,3.7,No,No,57,66,NotPlaced
3306,7.9,1,1,0,87,4.4,No,Yes,58,70,Placed
3307,7.5,1,2,1,60,3.4,Yes,Yes,78,84,NotPlaced
3308,8.3,1,3,2,90,4.7,Yes,Yes,65,87,NotPlaced
3309,8.2,0,3,2,90,4.8,Yes,Yes,78,87,Placed
3310,7.6,1,1,1,83,4.2,Yes,Yes,68,86,Placed
3311,8.5,0,3,2,90,4.7,Yes,Yes,70,86,Placed
3312,8.6,2,2,2,90,4.8,Yes,Yes,78,83,Placed
3313,8.5,1,3,2,90,4.3,Yes,Yes,72,87,Placed
3314,6.5,1,2,1,70,3.9,No,No,56,68,NotPlaced
3315,8.9,1,3,0,84,4.5,Yes,Yes,72,84,Placed
3316,7.3,1,1,1,66,3.8,No,Yes,59,70,NotPlaced
3317,7.9,1,2,1,87,4.4,Yes,No,58,83,NotPlaced
3318,7.3,1,1,1,77,3.8,No,Yes,68,69,NotPlaced
3319,6.5,1,1,1,78,3.6,No,Yes,86,67,NotPlaced
3320,7.9,2,3,2,89,4.8,Yes,Yes,61,82,Placed
3321,7.8,1,2,2,77,4.8,Yes,Yes,85,87,Placed
3322,6.7,1,1,0,63,4,No,Yes,55,65,NotPlaced
3323,8.3,2,3,2,70,4.2,Yes,Yes,82,68,NotPlaced
3324,7,1,2,1,78,4.8,Yes,Yes,55,68,NotPlaced
3325,8.3,1,3,2,90,4.8,No,Yes,79,87,Placed
3326,6.5,1,1,1,68,3.4,No,No,60,69,NotPlaced
3327,6.8,1,1,1,72,4.8,No,Yes,62,67,NotPlaced
3328,6.5,0,1,0,86,4.5,No,No,63,69,NotPlaced
3329,6.5,1,2,1,88,4.5,Yes,Yes,72,87,Placed
3330,8,0,3,2,87,3.8,No,No,73,63,Placed
3331,7.5,1,1,1,66,4,No,No,58,65,NotPlaced
3332,8.1,1,1,0,77,4.8,Yes,No,57,63,Placed
3333,7.4,0,1,0,60,3,No,No,55,70,NotPlaced
3334,6.5,2,1,1,83,3.6,Yes,Yes,76,67,NotPlaced
3335,6.5,1,2,2,90,4.5,Yes,Yes,55,70,Placed
3336,7.6,1,1,1,70,4.4,Yes,Yes,78,63,NotPlaced
3337,6.5,1,2,1,80,4.2,No,No,55,65,NotPlaced
3338,7.9,1,3,1,84,4.1,Yes,Yes,74,62,Placed
3339,8.2,1,2,0,75,4.5,Yes,Yes,55,62,Placed
3340,6.8,0,1,0,67,3.6,No,No,55,62,NotPlaced
3341,8.4,0,2,1,87,4.4,No,Yes,72,68,Placed
3342,7.9,2,3,3,82,4.6,Yes,Yes,83,86,Placed
3343,7,1,1,1,78,4.7,No,No,55,69,NotPlaced
3344,7.7,1,2,0,77,4.3,Yes,Yes,61,83,Placed
3345,7.4,0,2,0,71,3.8,No,No,55,64,NotPlaced
3346,8.4,2,3,2,87,4.5,Yes,Yes,77,86,Placed
3347,6.5,1,2,0,72,4.1,No,No,55,70,NotPlaced
3348,7.6,1,1,1,67,4.5,No,No,55,74,NotPlaced
3349,7.1,1,1,0,77,4.1,No,Yes,74,66,NotPlaced
3350,7.5,1,1,2,68,4.6,Yes,No,62,70,NotPlaced
3351,6.5,1,1,0,75,3.9,No,No,59,82,NotPlaced
3352,7.9,1,2,0,84,4.6,Yes,No,73,84,Placed
3353,6.5,1,1,1,83,3.8,Yes,No,72,72,Placed
3354,8.1,2,3,3,90,4.6,Yes,Yes,77,85,Placed
3355,8.3,1,3,2,90,4.5,Yes,Yes,75,79,Placed
3356,8.7,1,3,2,86,4.7,Yes,Yes,67,86,NotPlaced
3357,7.5,0,2,0,74,3.7,No,Yes,55,72,NotPlaced
3358,7.7,2,1,0,85,4.4,Yes,No,66,75,Placed
3359,6.8,1,1,0,76,4.3,No,No,67,65,NotPlaced
3360,8.5,1,3,1,82,4.7,Yes,Yes,76,88,Placed
3361,7.9,0,2,0,70,4.7,Yes,Yes,77,85,Placed
3362,7.4,1,1,0,85,3.7,No,No,57,67,NotPlaced
3363,8.1,1,2,0,79,4.1,Yes,Yes,85,68,Placed
3364,8.5,0,1,0,74,4.3,No,Yes,68,83,NotPlaced
3365,6.6,1,3,2,90,4.3,Yes,Yes,82,80,Placed
3366,8.4,2,2,2,83,4.5,Yes,Yes,84,86,Placed
3367,7.3,0,2,1,71,4.4,No,No,68,69,NotPlaced
3368,8.5,2,3,2,90,4.8,Yes,Yes,74,88,Placed
3369,8.5,2,3,2,88,4.8,Yes,Yes,82,87,Placed
3370,8.4,2,3,2,86,4.4,Yes,Yes,72,61,Placed
3371,8.2,2,3,2,90,4.7,Yes,No,75,85,Placed
3372,8.1,1,3,1,76,4.2,No,Yes,73,84,Placed
3373,7.4,1,1,2,85,4.4,Yes,No,75,67,Placed
3374,7.7,0,1,0,81,4.8,Yes,No,55,70,NotPlaced
3375,7.4,1,1,1,68,3.9,Yes,Yes,62,63,NotPlaced
3376,8.2,1,2,2,90,4.8,Yes,Yes,74,86,Placed
3377,8.2,2,3,2,87,4.6,Yes,No,87,86,Placed
3378,7.6,0,3,0,90,4.8,Yes,Yes,85,83,Placed
3379,7.5,2,2,0,73,3.3,No,No,55,62,NotPlaced
3380,8.4,2,1,2,86,4.4,Yes,Yes,83,81,Placed
3381,8,1,2,0,87,3.6,No,Yes,55,61,NotPlaced
3382,8.5,2,3,2,85,4.4,Yes,Yes,74,83,NotPlaced
3383,7.3,0,3,0,77,4.6,Yes,Yes,87,88,NotPlaced
3384,8.3,1,2,0,80,4.8,Yes,Yes,73,83,Placed
3385,8.6,0,1,0,77,4.1,No,Yes,60,71,NotPlaced
3386,7.5,1,1,1,70,3.6,No,Yes,55,64,NotPlaced
3387,8.8,2,1,2,83,4.8,Yes,Yes,84,83,Placed
3388,8.3,2,3,2,84,4.8,Yes,Yes,77,82,Placed
3389,6.6,0,1,3,75,3.9,No,No,56,73,NotPlaced
3390,7.9,2,3,2,90,4.6,Yes,Yes,82,81,Placed
3391,6.7,1,1,0,75,4.1,Yes,Yes,70,68,NotPlaced
3392,8,1,2,1,82,4.4,No,Yes,81,65,Placed
3393,7.4,2,2,2,87,4,Yes,Yes,79,84,Placed
3394,7.7,2,2,1,74,4.6,No,No,61,64,NotPlaced
3395,7.1,1,3,2,86,4.8,Yes,Yes,61,85,NotPlaced
3396,8.5,2,3,2,88,4.6,Yes,No,68,87,Placed
3397,6.5,0,1,1,70,4.2,No,No,70,65,NotPlaced
3398,7.2,2,1,1,78,4.3,Yes,Yes,90,63,Placed
3399,7.9,0,1,0,80,4.5,Yes,Yes,58,81,Placed
3400,7.5,1,3,0,71,4,No,No,64,85,NotPlaced
3401,7.7,2,3,2,86,4.6,Yes,Yes,61,84,Placed
3402,6.9,0,3,2,78,4.3,Yes,Yes,84,73,Placed
3403,7.6,1,2,0,80,4.4,No,No,61,72,NotPlaced
3404,8.7,1,3,0,77,3.5,Yes,Yes,56,58,Placed
3405,8.5,2,1,2,77,4.5,Yes,Yes,66,71,Placed
3406,8.2,1,2,0,87,4.2,Yes,Yes,73,84,NotPlaced
